"","Ctrl2","Ctrl8","P18","P19","P20","P21","P22","P23"
"MAD1L1",7.73303256329177,27.0544615521025,47.8209731036796,25.255830729292,31.1847720142122,8.45824094880943,42.1942027035829,19.24074796438
"LASP1",47.6011115562627,41.0044182899054,119.064463645896,27.0178654313356,78.2094282261195,29.9291602804026,50.2537695121325,37.0736363216103
"SNX11",14.0913037819983,16.0635865465609,42.9412819706511,4.11141430476846,19.3048588659409,6.50633919139187,10.4300276345935,44.1129343573591
"M6PR",13.747613445852,10.9908750055416,50.7487877834968,8.22282860953692,55.4395946919328,16.9164818976189,101.455723354683,22.0564671786795
"KLHL13",21.4806460091438,7.60906731152883,21.9586100986284,5.87344900681209,2.47498190588986,15.6152140593405,0,27.218619071562
"ICA1",42.1020661779219,31.7044471313701,25.3743938917484,34.0660042395101,13.8598986729832,6.18102223182228,17.0673179475167,7.03929803574879
"ALS2",60.1458088256027,69.7497836890143,34.6458070445026,32.8913144381477,36.6297322071699,28.9532094016938,39.823741877539,51.6215189288245
"CASP10",64.4419380274314,28.7453653991089,35.6217452711083,107.484116824661,47.5196525930852,37.4114503505033,63.7653962205832,65.700115000322
"CFLAR",113.761501264426,117.095091405194,177.620757242239,138.026051660084,106.424221953264,105.077377940979,68.0322257074624,84.0022898932689
"TFPI",154.488806097762,37.6226105958926,0.487969113302854,88.6890800028625,21.2848443906528,51.4000796119958,24.8898386734618,17.3636018215137
"NDUFAF7",24.4020138663874,40.5816923281538,19.0307954188113,51.6863512599464,29.2047864895003,37.0861333909337,94.1072947939462,44.5822208930757
"RBM5",133.351850424765,260.399192438987,110.768988719748,273.115378816762,150.478899878103,61.1595883990836,229.697654043662,180.675316250886
"MTMR7",4.98350987412136,1.26817788525481,16.1029807389942,34.6533491401913,9.40493124238145,11.7114105445054,12.3263962954287,0.469286535716586
"ARF5",31.963201261606,33.8180769401281,121.016340099108,1.76203470204363,69.299493364916,31.5557450782506,61.1578893119348,29.0957652144283
"POLDIP2",30.4165947489476,40.5816923281538,94.1780388674507,32.8913144381477,42.5696887813055,22.1215532507324,109.989382328441,16.8943152857971
"PLXND1",19.9340394964855,113.713283711181,25.3743938917484,91.0384596055874,73.7544607955177,11.7114105445054,88.8922809766494,103.243037857649
"AK2",201.230691813659,170.358562585895,74.1713052220337,72.2434227837887,193.543585040587,198.118028377883,136.301497497529,144.070966464992
"CD38",126.649888869912,82.4315625415623,371.832464336774,238.462029676571,245.518205064274,276.844732593724,267.150935095157,191.938193108084
"FKBP4",45.1952792032386,57.4907307982178,31.7179923646855,32.3039695374665,60.8845548848905,10.410142706227,79.4104376724735,12.6707364643478
"KDM1A",139.194586139252,136.117759684016,81.0028728082737,192.061782522755,160.378827501663,103.7761101027,116.626672641364,190.99962003665
"RBM6",190.060755888904,395.248774237748,222.025946552798,340.660042395101,362.832347403453,168.51418505705,294.174188512059,429.866466716393
"CAMKK1",1.3747613445852,3.38180769401281,27.8142394582627,19.3823817224799,3.95997104942377,0.975950878708781,10.6670737171979,7.97787110718196
"RECQL",8.59225840365752,10.56814904379,25.8623630050512,28.7799001333792,26.2348082024325,15.9405310189101,1.89636866083519,12.6707364643478
"VPS50",52.0690859261646,29.5908173226121,15.6150116256913,8.81017351021813,26.7298045836104,65.3887088734883,33.4234976472202,52.5600920002576
"ARHGAP33",21.9961815133633,87.5042740825816,25.3743938917484,23.4937960272484,24.2548226777206,11.7114105445054,7.11138247813196,30.5036248215781
"NDUFAB1",177.000523115345,118.363269290448,115.648679852776,186.775678416624,164.833794932264,193.238273984339,98.3741242808254,145.478826072142
"SLC22A16",24.4020138663874,38.8907884811474,14.6390733990856,28.192555232698,22.7698335341867,20.1696514933148,77.0399768464295,29.0957652144283
"SLC25A13",55.6778344557008,36.3544327106377,19.0307954188113,72.2434227837887,59.3995657413566,59.207686641666,65.424718798814,83.0637168218357
"ST7",68.2225317250407,41.8498702134086,6.3435984729371,17.6203470204363,24.7498190588986,15.9405310189101,21.0971013517915,32.3807709644444
"CDC27",135.585837609716,116.24963948169,230.80939059225,123.929774043735,224.728357054799,115.812837606775,145.309248636496,192.876766179517
"SLC4A1",2.92136785724356,6.34088942627403,1298.9737796122,0.587344900681209,1428.06455969845,143.79009612976,339.687036372103,473.510114538035
"HCCS",12.7165424374131,21.5590240493317,22.9345483252341,5.28610410613088,10.8899203859154,27.3266246038459,56.8910598250556,11.2628768571981
"DVL2",22.1680266814364,29.5908173226121,52.2126951234053,21.1444164245235,35.6397394448139,17.5671158167581,37.2162349688906,24.4028998572625
"UPF1",21.3088008410707,42.2725961751602,27.8142394582627,134.501982255997,40.5897032565936,5.53038831268309,88.8922809766494,35.196490178744
"SKAP2",287.325121018308,173.740370279908,175.180911675724,180.314884509131,187.603628466451,557.267951742714,54.0465068338029,187.245327750918
"SLC25A5",466.559631318604,256.594658783222,400.13467290834,247.272203186789,343.032492156334,615.174370546102,434.268423331258,437.844337823575
"MCUB",68.566222061187,53.6861971424534,77.5870890151537,39.9394532463222,47.0246562119073,145.741997887178,114.730303980529,57.2529573574235
"POLR2J",102.935255675817,46.0771298309246,93.6900697541479,32.8913144381477,82.6643956567212,123.620444636446,84.6254514897703,60.5379631074396
"DHX33",86.2662743727215,70.5952356125175,20.4947027587198,31.1292797361041,18.8098624847629,47.4962760971607,42.9053409513961,45.9900805002254
"LIG3",14.0913037819983,19.0226682788221,16.1029807389942,49.9243165579027,24.7498190588986,9.75950878708781,54.2835529164073,18.3021748929469
"RPAP3",90.0468680703308,84.1224663885687,84.9066257146965,62.8459043728893,61.8745476472464,166.236966340062,67.3210874596492,143.601679929275
"ACSM3",96.7488296251837,21.5590240493317,0,1.17468980136242,17.324873341229,1.62658479784797,0,15.0171691429308
"REXO5",20.1058846645586,28.3226394373573,25.8623630050512,9.98486331158055,21.2848443906528,5.53038831268309,14.9339032040771,38.0122093930435
"CIAPIN1",61.1768798340416,45.654403869173,104.425390246811,52.2736961606276,76.7244390825855,43.267155622756,108.093013667606,34.7272036430274
"SPPL2B",20.1058846645586,67.6361538802563,58.0683244830396,204.983370337742,68.30950060256,4.87975439354391,89.3663731418582,29.5650517501449
"ATOSB",27.6670720597772,14.3726826995545,60.9961391628567,19.9697266231611,120.284120626247,16.9164818976189,46.6980782730665,49.7443727859581
"PRKAR2B",21.8243363452901,19.4453942405737,5.36766024633139,8.81017351021813,9.40493124238145,10.0848257466574,16.1191336170991,5.63143842859903
"MSL3",69.2536027334796,46.0771298309246,107.841174039931,31.1292797361041,78.2094282261195,115.487520647206,0.237046082604398,114.975201250564
"CREBBP",92.7963907595013,112.867831787678,85.8825639413022,236.699994974527,133.649022918052,136.633123019229,101.218677272078,147.355972215008
"TSPOAP1",14.2631489500715,132.313226028251,144.438857537645,79.2915615919632,95.0393051861705,28.9532094016938,147.67970946254,99.4887455719162
"MPO",470.340225016213,1096.97387074541,227.881575912433,288.973691135155,639.535324481939,304.49667415714,3694.36319738955,786.524233860998
"GCFC2",56.5370602960665,52.4180192571986,34.1578379311997,74.0054574858323,64.3495295531363,50.7494456928566,19.6748248561651,42.2357882144927
"WDR54",12.8883876054863,41.427144251657,35.1337761578055,8.81017351021813,18.8098624847629,32.2063789973898,45.5128478600445,35.196490178744
"CROT",26.6360010513383,28.7453653991089,0,7.63548370885572,15.3448878165171,45.8696912993127,13.9857188736595,22.5257537143961
"ABCB4",0,4.64998557926762,5.85562935963424,0,0.494996381177971,5.2050713531135,35.5569123906598,4.22357882144927
"KMT2E",327.708735515498,361.853423259371,401.598580248248,600.853833396877,360.852361878741,774.904997694772,481.914685934742,767.283485896618
"RHBDD2",23.0272525218022,40.5816923281538,40.013467290834,23.4937960272484,33.659753920102,6.18102223182228,70.165640450902,57.2529573574235
"IBTK",20.2777298326318,17.3317644318157,25.3743938917484,12.3342429143054,23.7598262965426,23.4228210890107,49.0685390991105,12.6707364643478
"ZNF195",87.4691905492336,91.7315337000976,41.4773746307426,61.0838696708457,60.8845548848905,160.38126106781,21.8082395996047,84.0022898932689
"MYCBP2",256.90852626936,210.094802990546,315.716016306946,260.193791001776,259.873100118435,346.787878901187,378.32554783662,278.756202215652
"FBXL3",127.680959878351,45.654403869173,49.2848804435882,38.1774185442786,55.9345910731108,191.93700614606,31.2900829037806,78.3708514646699
"ITGAL",10.9980907566816,25.7862836668477,109.793050493142,224.365752060222,185.623642941739,19.8443345337452,47.4092165208797,110.282335893398
"PDK2",0,6.76361538802563,13.6631351724799,0,2.47498190588986,3.90380351483512,4.50387556948357,0
"ZFX",130.946018071741,70.1725096507659,109.793050493142,46.9875920544967,43.0646851624835,156.152140593405,146.494479049518,133.746662679227
"LAMP2",338.19129076796,127.240514487232,95.1539770940564,176.203470204363,112.859174908577,406.646199461992,224.482640226365,85.8794360361352
"ITGA2B",78.8769321455761,206.712995296533,13.175166059177,136.851361858722,30.6897756330342,5.53038831268309,53.8094607511985,49.7443727859581
"GDE1",41.070995169483,63.4088942627403,182.500448375267,27.6052103320168,150.478899878103,40.01398602706,37.453281051495,25.3414729286956
"REX1BD",19.7621943284123,68.9043317655111,125.896031232136,149.185604773027,81.6744028943653,15.9405310189101,96.7148017025946,46.9286535716586
"OSBPL7",9.79517458016958,25.3635577050961,15.6150116256913,23.4937960272484,26.2348082024325,4.55443743397431,25.1268847560662,34.7272036430274
"TMEM98",7.56118739521862,21.5590240493317,0,1.76203470204363,4.45496743060174,0.650633919139187,13.7486727910551,0.938573071433172
"MAP3K14",5.84273571448712,4.64998557926762,52.7006642367082,11.7468980136242,11.3849167670933,8.78355790837903,25.600976921275,7.97787110718196
"AP2B1",94.3429972721596,92.5769856236008,227.881575912433,22.3191062258859,279.177958984376,107.029279698396,57.12810590766,61.9458227145893
"ZNF263",29.729214076655,56.6452788747146,3.41578379311997,76.3548370885571,44.0546779248394,37.7367673100729,39.823741877539,55.3758112145571
"SPATA20",22.3398718495096,69.3270577272627,2.43984556651427,46.9875920544967,22.2748371530087,5.2050713531135,37.453281051495,13.1400230000644
"MAP3K9",5.49904537834082,1.26817788525481,3.90375290642283,35.8280389415537,0,0,0,0.469286535716586
"RALA",76.9866352967714,36.7771586723893,64.4119229559767,59.9091798694833,55.9345910731108,135.331855180951,145.783340801705,69.4544072860547
"KDM7A",19.5903491603392,8.03179327328043,80.026934581668,55.7977655647148,97.0192907108824,16.5911649380493,8.05956680854955,37.0736363216103
"AGK",16.4971361350224,11.8363269290448,29.2781467981712,0.587344900681209,16.3348805788731,0.325316959569594,24.415746508253,15.9557422143639
"ALDH3B1",26.1204655471189,41.0044182899054,0,14.6836225170302,12.3749095294493,2.27721871698716,7.58547464334075,13.1400230000644
"PHTF2",124.072211348815,68.0588798420079,43.9172201972568,39.9394532463222,78.2094282261195,209.829438922388,62.5801658075612,122.014499286312
"FARP2",31.2758205893134,28.7453653991089,77.0991199018509,55.7977655647148,25.2448154400765,15.9405310189101,0,25.8107594644122
"GGCT",53.7875376068961,71.8634134977723,2.92781467981712,60.4965247701645,14.3548950541612,37.4114503505033,29.6307603255498,79.7787110718196
"DBF4",81.110919330527,44.3862259839182,34.6458070445026,63.4332492735706,66.3295150778482,145.741997887178,49.5426312643193,68.046547678905
"IFRD1",111.871204415621,220.662952034336,285.949900395472,156.233743581202,89.5943449932128,171.767354652745,384.014653819126,91.9801610004508
"COX10",27.4952268917041,9.72269712028684,10.2473513793599,22.3191062258859,7.42494571766957,27.3266246038459,0.237046082604398,7.50858457146538
"PAF1",9.96701974824273,50.7271154101922,44.8931584238625,78.1168717906008,57.4195802166447,9.43419182751822,27.4973455821102,26.7493325358454
"VPS41",79.2206224817224,155.985879886341,85.8825639413022,90.4511147049062,55.4395946919328,100.848257466574,50.0167234295281,75.5551322503703
"ARHGAP44",2.92136785724356,10.9908750055416,0,0,0,1.62658479784797,8.77070505636275,12.2014499286312
"ELAC2",14.7786844542909,62.1407163774855,88.8103786211193,105.134737221936,71.2794788896279,13.6633123019229,28.9196220777366,40.3586420716264
"SCIN",0.17184516807315,6.34088942627403,12.1992278325713,0,0,0,0,0.469286535716586
"ARSD",35.9156401272884,23.2499278963381,7.80750581284566,32.3039695374665,24.2548226777206,13.6633123019229,53.0983225033853,6.5700115000322
"PNPLA4",8.76410357173067,26.2090096285993,14.6390733990856,0,4.45496743060174,4.22912047440472,12.8004884606375,2.34643267858293
"ADIPOR2",90.7342487426234,84.5451923503203,62.4600465027653,27.0178654313356,65.8345186966702,79.7026550945505,29.156668160341,65.2308284646055
"PRSS21",4.63981953797506,50.7271154101922,0,2.34937960272484,5.44496019295768,13.9886292614925,102.166861602496,0
"MARK4",6.35827121870657,10.56814904379,13.175166059177,21.1444164245235,23.7598262965426,5.2050713531135,0,16.4250287500805
"PROM1",211.713247066121,257.017384744974,17.5668880789027,76.9421819892384,86.624366706145,194.214224863047,86.0477279853967,164.250287500805
"CCDC124",17.0126716392419,28.7453653991089,73.195366995428,64.607939074933,96.5242943297044,12.6873614232142,112.833935319694,33.3193440358776
"CEACAM21",5.49904537834082,0,15.1270425123885,0.587344900681209,1.48498914353391,0.325316959569594,0,26.7493325358454
"PAFAH1B1",102.935255675817,92.9997115853524,51.2367568967996,89.2764249035437,99.9892689979502,133.705270383103,98.6111703634298,114.975201250564
"BLTP2",36.0874852953616,77.7815769622947,30.2540850247769,122.167739341691,47.0246562119073,26.6759906847067,67.795179624858,113.098055107697
"GAS7",9.27963907595013,9.29997115853524,83.9306874880908,117.468980136242,49.4996381177971,26.3506737251371,43.3794331166049,42.7050747502093
"TRAPPC6A",44.507898530946,49.0362115631858,44.4051893105597,58.1471451674397,67.8145042213821,20.4949684528844,19.6748248561651,36.6043497858937
"MATK",12.7165424374131,107.372394284907,23.422517438537,106.89677192398,34.649746682458,4.22912047440472,48.3574008512973,55.8450977502737
"CD79B",9.96701974824273,110.75420197892,46.3570657637711,49.9243165579027,190.573606753519,250.494058868587,382.355331240895,44.5822208930757
"ST7L",22.5117170175827,22.4044759728349,7.3195366995428,21.1444164245235,12.3749095294493,19.5190175741756,15.8820875344947,17.3636018215137
"RPUSD1",10.4825552524622,24.5181057815929,31.7179923646855,18.7950368217987,14.8498914353391,3.57848655526553,22.0452856822091,7.97787110718196
"RHBDF1",0.515535504219451,10.56814904379,0,0,1.48498914353391,0,0,11.7321633929147
"LUC7L",75.9555642883325,160.213139503857,81.9788110348794,123.929774043735,144.04394692279,37.0861333909337,156.213368436299,52.5600920002576
"TSR3",3.26505819338986,30.8589952078669,3.90375290642283,31.1292797361041,9.40493124238145,0,14.9339032040771,21.1178941072464
"PIGQ",10.310710084389,61.2952644539822,30.7420541380798,125.691808745779,88.6043522308569,2.60253567655675,63.2913040553744,35.6657767144605
"CRAMP1",22.855407353729,18.5999423170705,17.5668880789027,14.6836225170302,30.6897756330342,3.25316959569594,124.449193367309,21.587180642963
"DNAJC11",1.89029684880466,10.56814904379,45.8690966504682,3.52406940408725,10.3949240047374,6.18102223182228,22.5193778474179,1.40785960714976
"MYLIP",82.1419903389659,87.08154812083,52.2126951234053,167.393296694145,81.6744028943653,141.512877412773,129.90125326721,87.7565821790016
"PSMB1",259.142513454311,230.808375116375,238.128927291793,190.299747820712,197.008559708833,321.413156054759,255.772723130146,213.05608721533
"JARID2",131.46155357596,273.926423215038,66.3637994091881,324.214385176027,218.788400480663,120.692592000319,112.833935319694,243.559712036908
"CDKL5",6.87380672292602,0.422725961751602,12.1992278325713,0.587344900681209,2.96997828706783,0,0,8.44715764289855
"NADK",9.45148424402328,29.5908173226121,87.8344403945136,27.6052103320168,100.979261760306,6.83165615096147,68.5063178726712,44.1129343573591
"CYTH3",10.1388649163159,29.5908173226121,22.9345483252341,15.2709674177114,1.48498914353391,10.7354596657966,12.5634423780331,37.5429228573269
"ADAM22",36.6030207995811,27.0544615521025,0,15.2709674177114,3.4649746682458,7.15697311053106,8.77070505636275,6.10072496431562
"SYPL1",541.65596976657,159.367687580354,26.3503321183541,131.565257752591,69.794489746094,593.378134254939,161.191336170991,97.6115994290499
"CYB561",9.79517458016958,22.8272019345865,31.2300232513826,58.7344900681209,17.819869722407,1.30126783827837,56.1799215772424,5.63143842859903
"SPAG9",120.978998323498,142.45864911029,39.0375290642283,291.910415638561,145.528936066324,151.597703159431,56.4169676598468,172.697445143704
"AASS",18.0437426476808,0.422725961751602,19.5187645321141,0,1.48498914353391,0,68.5063178726712,0.469286535716586
"SS18L2",130.602327735594,44.3862259839182,67.3397376357938,133.327292454634,59.8945621225345,219.588947709476,64.9506266336052,50.6829458573913
"MGST1",144.349941181446,59.1816346452242,4.39172201972568,7.63548370885572,49.0046417366192,31.5557450782506,132.271714093254,17.8328883572303
"CRY1",77.674015969064,12.6817788525481,82.9547492614851,22.3191062258859,15.3448878165171,67.9912445500451,0,24.8721863929791
"NFIX",17.0126716392419,23.6726538580897,74.6592743353366,20.5570715238423,134.14401929923,1.30126783827837,23.2305160952311,15.9557422143639
"ST3GAL1",53.7875376068961,71.4406875360207,175.180911675724,56.9724553660773,244.528212301918,10.410142706227,165.221119575266,52.090805464541
"PKD1",18.5592781519003,97.64969716462,49.2848804435882,66.3699737769766,42.0746924001276,2.27721871698716,3.79273732167038,64.2922553931723
"MED24",25.4330848748263,77.3588510005431,34.1578379311997,72.2434227837887,42.0746924001276,18.8683836550364,35.5569123906598,41.2972151430596
"RHOBTB2",3.26505819338986,0.845451923503203,0,1.17468980136242,10.3949240047374,0.325316959569594,14.9339032040771,6.5700115000322
"HEATR5B",132.664469752472,178.813081820928,204.947027587198,112.770220930792,139.588979492188,61.1595883990836,158.820875344947,90.1030148575845
"SEC62",339.909742448692,281.958216488318,527.982580593688,241.398754179977,621.220458378354,513.350162200819,185.132990514035,401.709274573398
"RPS20",1070.07986159151,1190.81903425426,237.64095817849,1083.65134175683,507.371290707421,819.798738115376,299.152156246751,1010.37391139781
"CSDE1",768.319746455056,418.075976172334,790.02199443732,373.551356833249,991.477751499477,774.579680735202,378.799640001829,405.932853394847
"UBE3C",77.8458611371372,60.449812530479,29.7661159114741,69.3066982803826,105.434229190908,79.7026550945505,66.3729031292316,70.3929803574879
"REV3L",192.810278578075,144.149552957296,39.5254981775311,82.2282860953692,131.174041012162,134.681221261812,135.590359249716,140.316674179259
"TENM1",0,0,20.006733645417,2.34937960272484,0,3.57848655526553,14.9339032040771,12.6707364643478
"FAM76A",66.8477703804555,40.5816923281538,93.6900697541479,61.6712145715269,35.144743063636,96.6191369921693,39.1126036297258,42.2357882144927
"TRAF3IP3",15.1223747904372,13.1045048142997,79.0509963550623,0.587344900681209,49.0046417366192,22.1215532507324,53.5724146685941,8.91644417861513
"POMT2",4.12428403375561,18.5999423170705,25.3743938917484,25.255830729292,18.3148661035849,3.90380351483512,0.711138247813196,23.4643267858293
"VTA1",149.848986559787,56.6452788747146,130.775722365165,49.9243165579027,96.0292979485264,237.806697445373,256.246815295355,43.6436478216425
"BAZ1B",74.4089577756742,167.822206815386,94.6660079807536,203.221335635698,216.313418574773,89.7874808412079,125.160331615122,150.640977965024
"RANBP9",180.781116812954,80.7406586945559,84.4186566013937,140.375431262809,100.979261760306,253.421911504713,71.3508708639239,127.176651179195
"SPRTN",39.1806983206783,8.45451923503203,2.43984556651427,113.944910732155,19.3048588659409,36.7608164313641,50.7278616773413,21.587180642963
"METTL13",30.5884399170208,54.5316490659566,2.92781467981712,8.81017351021813,18.3148661035849,19.8443345337452,9.71888938678034,30.9729113572947
"DYRK4",26.8078462194115,23.6726538580897,11.7112587192685,20.5570715238423,12.8699059106273,28.6278924421242,3.79273732167038,11.7321633929147
"ZNF207",628.437779643511,425.262317522111,473.330039903768,558.56500054783,521.231189380404,710.492239699993,422.179073118434,642.453267396006
"UQCRC1",70.1128285738454,141.190471225035,226.417668572524,115.119600533517,167.803773219332,55.6292000864005,111.174612741463,139.378101107826
"STARD3NL",142.803334668788,68.4816058037595,40.013467290834,59.9091798694833,75.2394499390516,209.178805003249,86.0477279853967,65.700115000322
"CD9",4.46797436990191,31.7044471313701,77.0991199018509,5.87344900681209,33.1647575389241,162.333162825227,242.024050339091,24.4028998572625
"NCAPD2",33.5098077742643,45.2316779074214,54.6525406899196,34.6533491401913,83.6543884190772,27.0013076442763,97.1888938678034,53.0293785359742
"IFFO1",7.90487773136492,37.199884634141,18.0548571922056,7.04813880817451,10.3949240047374,2.92785263612634,51.9130920903633,11.7321633929147
"PHF7",20.4495750007049,36.7771586723893,12.6871969458742,41.1141430476846,12.8699059106273,4.22912047440472,28.2084838299234,37.0736363216103
"NISCH",40.5554596652635,94.2678894706072,66.3637994091881,185.013643714581,118.304135101535,27.0013076442763,86.9959123158143,61.0072496431562
"STAB1",1.0310710084389,0.845451923503203,29.2781467981712,1.17468980136242,0.494996381177971,6.83165615096147,7.11138247813196,9.85501725004831
"IDS",237.83371261324,208.40389914354,283.998023942261,245.510168484745,102.959247285018,74.8229007010065,86.7588662332099,143.601679929275
"ZNF200",7.73303256329177,13.9499567378029,0,19.3823817224799,15.8398841976951,1.62658479784797,0.237046082604398,7.50858457146538
"CD4",32.3068915977523,21.1362980875801,322.547583893186,14.096277616349,77.2194354637635,15.9405310189101,64.9506266336052,30.0343382858615
"LRRC23",6.35827121870657,4.64998557926762,12.6871969458742,11.7468980136242,19.7998552471189,3.90380351483512,0,3.75429228573269
"BTK",54.6467634472619,83.2770144650655,74.6592743353366,120.405704639648,87.119363087323,87.1849451646511,49.5426312643193,60.068676571723
"SCMH1",26.9796913874846,63.8316202244919,64.4119229559767,64.607939074933,53.9546055483989,41.640570824908,108.567105832815,52.090805464541
"FYN",27.1515365555578,57.0680048364662,61.4841082761595,7.04813880817451,56.9245838354667,37.4114503505033,50.0167234295281,45.5207939645088
"HIVEP2",11.6854714289742,8.45451923503203,63.435984729371,0.587344900681209,43.5596815436615,29.603843320833,52.1501381729677,16.8943152857971
"ELOA",31.4476657573865,67.2134279185047,38.5495599509254,102.19801271853,75.2394499390516,40.01398602706,75.8547464334075,38.0122093930435
"LYPLA2",24.4020138663874,69.7497836890143,76.611150788548,68.7193533797014,25.2448154400765,23.7481380485803,78.6992994246603,53.9679516074074
"CLCN6",22.6835621856559,33.3953509783765,80.5149036949708,63.4332492735706,14.8498914353391,17.5671158167581,43.1423870340005,13.1400230000644
"MRC2",1.54660651265835,16.9090384700641,11.7112587192685,25.255830729292,16.3348805788731,3.25316959569594,11.8523041302199,8.91644417861513
"TSPAN9",0,0,5.36766024633139,0,2.96997828706783,0,9.71888938678034,0.469286535716586
"BTBD7",3.95243886568246,5.91816346452242,7.3195366995428,0.587344900681209,1.48498914353391,2.92785263612634,27.0232534169014,3.2850057500161
"APBA3",4.29612920182876,20.2908461640769,6.83156758623995,12.9215878149866,3.4649746682458,5.53038831268309,3.31864515646158,7.97787110718196
"MKS1",13.9194586139252,49.4589375249374,8.78344403945136,2.34937960272484,12.3749095294493,4.22912047440472,12.3263962954287,6.5700115000322
"ABHD5",19.418503992266,7.60906731152883,57.0923862564339,27.0178654313356,19.3048588659409,20.820285412454,0,12.2014499286312
"AKAP8L",2.23398718495096,3.38180769401281,4.87969113302854,8.81017351021813,8.41493848002551,0.975950878708781,1.42227649562639,5.63143842859903
"MBTD1",166.861658199029,78.2043029240463,26.3503321183541,74.0054574858323,77.7144318449415,174.369890329302,33.1864515646158,76.0244187860869
"UTP18",99.8420426505004,84.5451923503203,108.329143153233,94.5625290096746,71.2794788896279,139.560975655356,39.3496497123302,61.4765361788728
"RNF216",23.7146331940948,60.8725384922306,61.4841082761595,58.1471451674397,51.479623642509,18.8683836550364,70.6397326161107,51.6215189288245
"TTC19",139.194586139252,130.622322181245,189.81998507481,136.26401695804,138.103990348654,82.3051907711072,188.925727835706,150.171691429308
"PTBP1",233.193893075265,283.649120335325,295.221313548226,260.193791001776,321.747647765681,152.898970997709,292.751912016432,427.52003403781
"LARS2",6.87380672292602,2.11362980875801,0,7.04813880817451,26.7298045836104,2.60253567655675,11.8523041302199,5.63143842859903
"PIK3C2A",102.419720171598,64.2543461862435,51.2367568967996,81.640941194688,38.1147213507038,96.9444539517389,20.6230091865827,71.3315534289211
"PLAUR",40.2117693291172,63.8316202244919,338.65056463218,119.231014838285,44.5496743060174,62.1355392777924,19.4377787735607,67.1079746074718
"ANLN",23.5427880260216,30.0135432843637,32.2059614779883,11.7468980136242,43.0646851624835,93.3659673964734,43.3794331166049,44.1129343573591
"WIZ",41.9302210098487,50.7271154101922,20.4947027587198,73.4181125851511,49.9946344989751,12.3620444636446,14.9339032040771,32.3807709644444
"RABGAP1",89.8750229022577,121.745076984461,8.78344403945136,65.7826288762954,39.1047141130597,28.9532094016938,22.2823317648135,81.1865706789694
"PPP5C",4.81166470604821,8.03179327328043,20.9826718720227,12.9215878149866,13.3649022918052,1.30126783827837,17.0673179475167,18.7714614286634
"CEP68",36.4311756315079,23.2499278963381,18.0548571922056,65.7826288762954,43.0646851624835,68.9671954287539,16.8302718649123,34.7272036430274
"MAP4K3",107.059539709573,36.7771586723893,62.9480156160681,33.4786593388289,41.0846996377716,170.466086814467,6.87433639552756,58.6608169645733
"TYROBP",20.2777298326318,26.6317355903509,109.793050493142,29.9545899347417,26.2348082024325,36.7608164313641,6.63729031292316,44.1129343573591
"BRCA1",20.7932653368512,71.8634134977723,37.0856526110169,81.640941194688,62.8645404096024,25.7000398059979,101.455723354683,74.6165591789372
"ERCC1",59.6302733213832,89.195177929588,135.655413498193,76.3548370885571,114.344164052111,34.8089146739465,83.9143132419571,52.090805464541
"CD22",5.84273571448712,23.2499278963381,58.5562935963424,76.3548370885571,27.2248009647884,16.2658479784797,54.7576450816161,22.0564671786795
"MBTPS2",23.7146331940948,13.5272307760513,33.6698688178969,8.81017351021813,16.829876960051,62.7861731969316,22.9934700126267,15.0171691429308
"EXTL3",15.8097554627298,23.2499278963381,16.1029807389942,47.5749369551779,16.829876960051,9.43419182751822,0.237046082604398,31.9114844287278
"ELOVL5",411.569177535195,155.140427962838,168.349344089484,136.26401695804,151.468892640459,324.015691731315,178.732746283716,111.220908964831
"KDM5D",98.2954361378421,106.526942361404,0,66.3699737769766,116.324149576823,64.4127579947795,0,0
"CALCOCO1",68.3943768931139,80.7406586945559,47.3330039903768,61.0838696708457,103.454243666196,24.0734550081499,61.6319814771436,53.0293785359742
"UBR7",6.01458088256027,4.64998557926762,0.975938226605707,0,5.44496019295768,2.60253567655675,3.31864515646158,14.0785960714976
"MAP4K5",240.411390134338,104.413312552646,105.401328473416,131.565257752591,98.5042798544163,207.87753716497,148.864939875562,153.456697179324
"EHD3",9.45148424402328,14.7954086613061,0,27.6052103320168,24.7498190588986,7.48229007010065,46.9351243556709,2.34643267858293
"PSMC4",35.2282594549959,54.108923104205,64.8998920692795,35.8280389415537,43.0646851624835,32.857012916529,68.7433639552756,19.24074796438
"MAN2B2",25.9486203790457,31.2817211696185,30.7420541380798,13.5089327156678,16.3348805788731,30.5797941995418,13.0375345432419,39.4200690001932
"SLC25A39",46.3981953797506,95.9587933176136,5605.78917362318,82.8156309960504,3648.61832566283,52.3760304907046,1351.63676301028,228.542542893977
"MVP",3.60874852953616,20.2908461640769,118.088525419291,68.1320084790202,41.5796960189496,6.50633919139187,25.3639308386706,47.8672266430918
"NUB1",64.2700928593583,59.1816346452242,138.095259064708,99.2612882151243,115.334156814467,85.2330434072335,49.3055851817149,113.567341643414
"PGM3",23.5427880260216,8.45451923503203,47.3330039903768,13.5089327156678,17.324873341229,25.0494058868587,56.1799215772424,71.8008399646377
"CLK1",492.508251697649,336.067139592523,277.166456356021,364.15383842235,277.197973459664,1234.57786156661,288.485082529553,436.905764752142
"POLR3B",23.1990976898753,35.9317067488861,48.7969113302854,15.2709674177114,17.324873341229,16.2658479784797,14.9339032040771,6.5700115000322
